0.0903752 	 0.000211268 	 5.27533e-07 
0.0917984 	 0.000342456 	 6.71637e-07 
0.0932216 	 0.000472483 	 7.88907e-07 
0.0946447 	 0.000565143 	 8.62803e-07 
0.0960679 	 0.000600664 	 8.89505e-07 
0.0974911 	 0.000569779 	 8.66334e-07 
0.0989142 	 0.000486638 	 8.00637e-07 
0.100337 	 0.000370507 	 6.98603e-07 
0.101761 	 0.000251265 	 5.75305e-07 
0.103184 	 0.000147573 	 4.40896e-07 
0.104607 	 7.95903e-05 	 3.23789e-07 
0.10603 	 5.3854e-05 	 2.66343e-07 
0.107453 	 6.6485e-05 	 2.95934e-07 
0.108876 	 0.000106773 	 3.75027e-07 
0.110299 	 0.000159062 	 4.57737e-07 
0.111723 	 0.000209606 	 5.25453e-07 
0.113146 	 0.000242996 	 5.6576e-07 
0.114569 	 0.000254505 	 5.79003e-07 
0.115992 	 0.000240687 	 5.63066e-07 
0.117415 	 0.000206235 	 5.21211e-07 
0.118838 	 0.000160782 	 4.60205e-07 
0.120261 	 0.00011144 	 3.83136e-07 
0.121684 	 7.04644e-05 	 3.04661e-07 
0.123107 	 4.10939e-05 	 2.3266e-07 
0.124531 	 2.91321e-05 	 1.95893e-07 
0.125954 	 3.25925e-05 	 2.07201e-07 
0.127377 	 4.86681e-05 	 2.53195e-07 
0.1288 	 7.12732e-05 	 3.06405e-07 
0.130223 	 9.3279e-05 	 3.50529e-07 
0.131646 	 0.000109855 	 3.80402e-07 
0.133069 	 0.000117176 	 3.92873e-07 
0.134492 	 0.000113779 	 3.87136e-07 
0.135915 	 0.000100437 	 3.6373e-07 
0.137338 	 8.081e-05 	 3.26261e-07 
0.138761 	 5.82786e-05 	 2.77068e-07 
0.140184 	 3.8798e-05 	 2.26067e-07 
0.141607 	 2.45902e-05 	 1.79976e-07 
0.14303 	 1.74534e-05 	 1.51626e-07 
0.144453 	 1.84308e-05 	 1.55813e-07 
0.145876 	 2.49182e-05 	 1.81172e-07 
0.1473 	 3.47593e-05 	 2.13977e-07 
0.148723 	 4.59387e-05 	 2.45993e-07 
0.150146 	 5.39515e-05 	 2.66584e-07 
0.151569 	 5.82101e-05 	 2.76906e-07 
0.152992 	 5.71195e-05 	 2.74299e-07 
0.154415 	 5.14343e-05 	 2.60291e-07 
0.155838 	 4.25956e-05 	 2.36873e-07 
0.157261 	 3.18825e-05 	 2.04931e-07 
0.158684 	 2.20638e-05 	 1.7048e-07 
0.160107 	 1.46609e-05 	 1.38967e-07 
0.16153 	 1.11109e-05 	 1.20978e-07 
0.162953 	 1.1078e-05 	 1.20799e-07 
0.164376 	 1.40787e-05 	 1.3618e-07 
0.165798 	 1.9511e-05 	 1.60314e-07 
0.167221 	 2.51685e-05 	 1.8208e-07 
0.168644 	 2.95207e-05 	 1.97195e-07 
0.170067 	 3.18785e-05 	 2.04919e-07 
0.17149 	 3.14741e-05 	 2.03615e-07 
0.172913 	 2.84511e-05 	 1.93589e-07 
0.174336 	 2.35549e-05 	 1.76146e-07 
0.175759 	 1.83254e-05 	 1.55367e-07 
0.177182 	 1.30407e-05 	 1.31064e-07 
0.178605 	 9.13638e-06 	 1.09703e-07 
0.180028 	 7.56359e-06 	 9.98151e-08 
0.181451 	 7.1671e-06 	 9.71637e-08 
0.182874 	 8.94274e-06 	 1.08534e-07 
0.184297 	 1.1186e-05 	 1.21386e-07 
0.18572 	 1.41748e-05 	 1.36644e-07 
0.187142 	 1.61098e-05 	 1.45673e-07 
0.188565 	 1.73783e-05 	 1.51299e-07 
0.189988 	 1.74864e-05 	 1.51769e-07 
0.191411 	 1.61665e-05 	 1.45929e-07 
0.192834 	 1.36901e-05 	 1.34287e-07 
0.194257 	 1.102e-05 	 1.20482e-07 
0.19568 	 8.44351e-06 	 1.05461e-07 
0.197102 	 6.16732e-06 	 9.01323e-08 
0.198525 	 4.8593e-06 	 8.00054e-08 
0.199948 	 4.55765e-06 	 7.74824e-08 
0.201371 	 4.98048e-06 	 8.09969e-08 
0.202794 	 6.19234e-06 	 9.0315e-08 
0.204217 	 7.48719e-06 	 9.93097e-08 
0.205639 	 9.09422e-06 	 1.0945e-07 
0.207062 	 9.69489e-06 	 1.13007e-07 
0.208485 	 9.94121e-06 	 1.14433e-07 
0.209908 	 9.51969e-06 	 1.11981e-07 
0.211331 	 8.45931e-06 	 1.0556e-07 
0.212753 	 6.86018e-06 	 9.50606e-08 
0.214176 	 5.593e-06 	 8.58331e-08 
0.215599 	 4.27708e-06 	 7.50596e-08 
0.217022 	 3.51966e-06 	 6.809e-08 
0.218444 	 3.10473e-06 	 6.39506e-08 
0.219867 	 3.17455e-06 	 6.46656e-08 
0.22129 	 3.65271e-06 	 6.93649e-08 
0.222713 	 4.48257e-06 	 7.68415e-08 
0.224135 	 5.35721e-06 	 8.40044e-08 
0.225558 	 5.65096e-06 	 8.62767e-08 
0.226981 	 6.08301e-06 	 8.95142e-08 
0.228404 	 5.69838e-06 	 8.66379e-08 
0.229826 	 5.42571e-06 	 8.45397e-08 
0.231249 	 4.48388e-06 	 7.68528e-08 
0.232672 	 3.66456e-06 	 6.94774e-08 
0.234094 	 2.79387e-06 	 6.06646e-08 
0.235517 	 2.3078e-06 	 5.51356e-08 
0.23694 	 2.16818e-06 	 5.34416e-08 
0.238362 	 2.21823e-06 	 5.4055e-08 
0.239785 	 2.47773e-06 	 5.71293e-08 
0.241208 	 2.83865e-06 	 6.11489e-08 
0.24263 	 3.28915e-06 	 6.58225e-08 
0.244053 	 3.66588e-06 	 6.94899e-08 
0.245475 	 3.7436e-06 	 7.02226e-08 
0.246898 	 3.59343e-06 	 6.87998e-08 
0.248321 	 3.44985e-06 	 6.74113e-08 
0.249743 	 3.11659e-06 	 6.40726e-08 
0.251166 	 2.41845e-06 	 5.64418e-08 
0.252588 	 2.05489e-06 	 5.20268e-08 
0.254011 	 1.73349e-06 	 4.77851e-08 
0.255434 	 1.55698e-06 	 4.5287e-08 
0.256856 	 1.49112e-06 	 4.43188e-08 
0.258279 	 1.6887e-06 	 4.71638e-08 
0.259701 	 1.84809e-06 	 4.93394e-08 
0.261124 	 2.06675e-06 	 5.21767e-08 
0.262546 	 2.25248e-06 	 5.44707e-08 
0.263969 	 2.30385e-06 	 5.50883e-08 
0.265391 	 2.35654e-06 	 5.57147e-08 
0.266814 	 2.24721e-06 	 5.44069e-08 
0.268236 	 1.97454e-06 	 5.09995e-08 
0.269659 	 1.75193e-06 	 4.80386e-08 
0.271081 	 1.43711e-06 	 4.35088e-08 
0.272504 	 1.23294e-06 	 4.02998e-08 
0.273926 	 1.11702e-06 	 3.83586e-08 
0.275349 	 1.06038e-06 	 3.73734e-08 
0.276771 	 1.11702e-06 	 3.83586e-08 
0.278194 	 1.21054e-06 	 3.99321e-08 
0.279616 	 1.30143e-06 	 4.14041e-08 
0.281038 	 1.42262e-06 	 4.32889e-08 
0.282461 	 1.56093e-06 	 4.53444e-08 
0.283883 	 1.57278e-06 	 4.55163e-08 
0.285306 	 1.50297e-06 	 4.44946e-08 
0.286728 	 1.32646e-06 	 4.18003e-08 
0.28815 	 1.25006e-06 	 4.05787e-08 
0.289573 	 1.04721e-06 	 3.71406e-08 
0.290995 	 9.89247e-07 	 3.60981e-08 
0.292417 	 8.39082e-07 	 3.32456e-08 
0.29384 	 7.62682e-07 	 3.1696e-08 
0.295262 	 7.77171e-07 	 3.19956e-08 
0.296684 	 7.98247e-07 	 3.24266e-08 
0.298107 	 8.95723e-07 	 3.43494e-08 
0.299529 	 9.74757e-07 	 3.58328e-08 
0.300951 	 9.95833e-07 	 3.62181e-08 
0.302374 	 9.68171e-07 	 3.57115e-08 
0.303796 	 9.66854e-07 	 3.56872e-08 
0.305218 	 9.56316e-07 	 3.54922e-08 
0.30664 	 8.27227e-07 	 3.30099e-08 
0.308063 	 7.57413e-07 	 3.15863e-08 
0.309485 	 7.03406e-07 	 3.04394e-08 
0.310907 	 6.37544e-07 	 2.89793e-08 
0.312329 	 5.71682e-07 	 2.74416e-08 
0.313752 	 5.41386e-07 	 2.67046e-08 
0.315174 	 5.74317e-07 	 2.75048e-08 
0.316596 	 6.33592e-07 	 2.88893e-08 
0.318018 	 7.45558e-07 	 3.13381e-08 
0.31944 	 7.21847e-07 	 3.08358e-08 
0.320863 	 7.37654e-07 	 3.11716e-08 
0.322285 	 7.66634e-07 	 3.1778e-08 
0.323707 	 6.48082e-07 	 2.92178e-08 
0.325129 	 6.33592e-07 	 2.88893e-08 
0.326551 	 5.57192e-07 	 2.70916e-08 
0.327973 	 5.16358e-07 	 2.608e-08 
0.329395 	 4.5313e-07 	 2.44312e-08 
0.330817 	 4.66303e-07 	 2.47837e-08 
0.332239 	 4.24151e-07 	 2.3637e-08 
0.333662 	 4.25468e-07 	 2.36737e-08 
0.335084 	 4.6762e-07 	 2.48187e-08 
0.336506 	 5.30848e-07 	 2.64434e-08 
0.337928 	 4.50496e-07 	 2.436e-08 
0.33935 	 4.88696e-07 	 2.53718e-08 
0.340772 	 4.90013e-07 	 2.5406e-08 
0.342194 	 4.39958e-07 	 2.40734e-08 
0.343616 	 4.59717e-07 	 2.46081e-08 
0.345038 	 4.10979e-07 	 2.32671e-08 
0.34646 	 3.99124e-07 	 2.29291e-08 
0.347882 	 3.85951e-07 	 2.25475e-08 
0.349304 	 3.20089e-07 	 2.05337e-08 
0.350726 	 3.46434e-07 	 2.1362e-08 
0.352148 	 3.42482e-07 	 2.12399e-08 
0.35357 	 3.42482e-07 	 2.12399e-08 
0.354991 	 4.0571e-07 	 2.31175e-08 
0.356413 	 3.74096e-07 	 2.21985e-08 
0.357835 	 3.9122e-07 	 2.27009e-08 
0.359257 	 3.55655e-07 	 2.16445e-08 
0.360679 	 3.46434e-07 	 2.1362e-08 
0.362101 	 3.2931e-07 	 2.08274e-08 
0.363523 	 3.1482e-07 	 2.0364e-08 
0.364945 	 3.00331e-07 	 1.98899e-08 
0.366366 	 2.88476e-07 	 1.94934e-08 
0.367788 	 2.66082e-07 	 1.87215e-08 
0.36921 	 2.84524e-07 	 1.93594e-08 
0.370632 	 2.75303e-07 	 1.90431e-08 
0.372054 	 2.58179e-07 	 1.84414e-08 
0.373475 	 2.34469e-07 	 1.75742e-08 
0.374897 	 2.60813e-07 	 1.85352e-08 
0.376319 	 2.45007e-07 	 1.79648e-08 
0.377741 	 2.83207e-07 	 1.93145e-08 
0.379162 	 2.75303e-07 	 1.90431e-08 
0.380584 	 2.51593e-07 	 1.82046e-08 
0.382006 	 2.47641e-07 	 1.80611e-08 
0.383427 	 2.27882e-07 	 1.73256e-08 
0.384849 	 2.62131e-07 	 1.8582e-08 
0.386271 	 2.33151e-07 	 1.75247e-08 
0.387692 	 2.43689e-07 	 1.79164e-08 
0.389114 	 2.18662e-07 	 1.69714e-08 
0.390536 	 2.05489e-07 	 1.64523e-08 
0.391957 	 2.3842e-07 	 1.77216e-08 
0.393379 	 1.81779e-07 	 1.54741e-08 
0.394801 	 2.10758e-07 	 1.66619e-08 
0.396222 	 2.21296e-07 	 1.70734e-08 
0.397644 	 2.37103e-07 	 1.76726e-08 
0.399065 	 2.04172e-07 	 1.63995e-08 
0.400487 	 2.05489e-07 	 1.64523e-08 
0.401908 	 1.85731e-07 	 1.56414e-08 
0.40333 	 1.56752e-07 	 1.43694e-08 
0.404751 	 1.83096e-07 	 1.553e-08 
0.406173 	 1.71241e-07 	 1.50188e-08 
0.407594 	 1.59386e-07 	 1.44896e-08 
0.409016 	 2.08124e-07 	 1.65574e-08 
0.410437 	 1.72558e-07 	 1.50765e-08 
0.411859 	 1.80462e-07 	 1.54179e-08 
0.41328 	 1.77827e-07 	 1.53049e-08 
0.414702 	 1.79145e-07 	 1.53615e-08 
0.416123 	 1.64655e-07 	 1.47272e-08 
0.417544 	 1.6202e-07 	 1.46089e-08 
0.418966 	 1.80462e-07 	 1.54179e-08 
0.420387 	 1.83096e-07 	 1.553e-08 
0.421809 	 1.43579e-07 	 1.37524e-08 
0.42323 	 1.58069e-07 	 1.44296e-08 
0.424651 	 1.3831e-07 	 1.34977e-08 
0.426073 	 1.40945e-07 	 1.36256e-08 
0.427494 	 1.21186e-07 	 1.26345e-08 
0.428915 	 1.3831e-07 	 1.34977e-08 
0.430337 	 1.17234e-07 	 1.24268e-08 
0.431758 	 1.30407e-07 	 1.31064e-08 
0.433179 	 1.34358e-07 	 1.33035e-08 
0.4346 	 1.30407e-07 	 1.31064e-08 
0.436022 	 1.22503e-07 	 1.2703e-08 
0.437443 	 1.22503e-07 	 1.2703e-08 
0.438864 	 1.08014e-07 	 1.19281e-08 
0.440285 	 1.22503e-07 	 1.2703e-08 
0.441706 	 1.146e-07 	 1.22864e-08 
0.443127 	 1.35676e-07 	 1.33685e-08 
0.444549 	 8.56206e-08 	 1.06199e-08 
0.44597 	 1.26455e-07 	 1.29063e-08 
0.447391 	 9.8793e-08 	 1.14076e-08 
0.448812 	 1.22503e-07 	 1.2703e-08 
0.450233 	 1.13283e-07 	 1.22156e-08 
0.451654 	 1.25138e-07 	 1.28389e-08 
0.453075 	 9.8793e-08 	 1.14076e-08 
0.454496 	 1.01427e-07 	 1.15587e-08 
0.455917 	 9.74757e-08 	 1.13313e-08 
0.457338 	 1.15917e-07 	 1.23568e-08 
0.458759 	 1.26455e-07 	 1.29063e-08 
0.46018 	 8.43033e-08 	 1.05379e-08 
0.461601 	 1.09331e-07 	 1.20006e-08 
0.463022 	 1.19869e-07 	 1.25657e-08 
0.464443 	 9.74757e-08 	 1.13313e-08 
0.465864 	 1.09331e-07 	 1.20006e-08 
0.467285 	 1.146e-07 	 1.22864e-08 
0.468706 	 8.95723e-08 	 1.08622e-08 
0.470127 	 9.3524e-08 	 1.10993e-08 
0.471548 	 1.06696e-07 	 1.18552e-08 
0.472969 	 1.04062e-07 	 1.17079e-08 
0.47439 	 8.82551e-08 	 1.07821e-08 
0.47581 	 1.06696e-07 	 1.18552e-08 
0.477231 	 1.13283e-07 	 1.22156e-08 
0.478652 	 9.08895e-08 	 1.09418e-08 
0.480073 	 7.77171e-08 	 1.01179e-08 
0.481494 	 8.82551e-08 	 1.07821e-08 
0.482914 	 9.8793e-08 	 1.14076e-08 
0.484335 	 8.29861e-08 	 1.04553e-08 
0.485756 	 6.45448e-08 	 9.22068e-09 
0.487177 	 9.08895e-08 	 1.09418e-08 
0.488597 	 7.90344e-08 	 1.02033e-08 
0.490018 	 8.43033e-08 	 1.05379e-08 
0.491439 	 9.3524e-08 	 1.10993e-08 
0.492859 	 8.29861e-08 	 1.04553e-08 
0.49428 	 8.69378e-08 	 1.07013e-08 
0.495701 	 8.95723e-08 	 1.08622e-08 
0.497121 	 8.16689e-08 	 1.0372e-08 
0.498542 	 6.71792e-08 	 9.40697e-09 
0.499963 	 6.5862e-08 	 9.31429e-09 
0.501383 	 7.50827e-08 	 9.94494e-09 
0.502804 	 6.32275e-08 	 9.12611e-09 
0.504224 	 7.1131e-08 	 9.6797e-09 
0.505645 	 6.84965e-08 	 9.49875e-09 
0.507065 	 5.79586e-08 	 8.73758e-09 
0.508486 	 7.63999e-08 	 1.00318e-08 
0.509906 	 7.63999e-08 	 1.00318e-08 
0.511327 	 8.56206e-08 	 1.06199e-08 
0.512747 	 7.63999e-08 	 1.00318e-08 
0.514168 	 7.37654e-08 	 9.85732e-09 
0.515588 	 6.98137e-08 	 9.58965e-09 
0.517008 	 6.0593e-08 	 8.93396e-09 
0.518429 	 6.45448e-08 	 9.22068e-09 
0.519849 	 7.37654e-08 	 9.85732e-09 
0.52127 	 5.79586e-08 	 8.73758e-09 
0.52269 	 6.98137e-08 	 9.58965e-09 
0.52411 	 6.32275e-08 	 9.12611e-09 
0.525531 	 8.56206e-08 	 1.06199e-08 
0.526951 	 7.90344e-08 	 1.02033e-08 
0.528371 	 6.19103e-08 	 9.03054e-09 
0.529791 	 6.32275e-08 	 9.12611e-09 
0.531212 	 6.98137e-08 	 9.58965e-09 
0.532632 	 6.98137e-08 	 9.58965e-09 
0.534052 	 5.53241e-08 	 8.53669e-09 
0.535472 	 5.92758e-08 	 8.83631e-09 
0.536892 	 5.40068e-08 	 8.43445e-09 
0.538313 	 5.92758e-08 	 8.83631e-09 
0.539733 	 6.45448e-08 	 9.22068e-09 
0.541153 	 7.24482e-08 	 9.76891e-09 
0.542573 	 5.26896e-08 	 8.33096e-09 
0.543993 	 5.92758e-08 	 8.83631e-09 
0.545413 	 6.32275e-08 	 9.12611e-09 
0.546833 	 6.32275e-08 	 9.12611e-09 
0.548253 	 6.71792e-08 	 9.40697e-09 
0.549673 	 5.53241e-08 	 8.53669e-09 
0.551093 	 6.0593e-08 	 8.93396e-09 
0.552513 	 6.98137e-08 	 9.58965e-09 
0.553933 	 5.13724e-08 	 8.22616e-09 
0.555353 	 5.53241e-08 	 8.53669e-09 
0.556773 	 6.45448e-08 	 9.22068e-09 
0.558193 	 5.13724e-08 	 8.22616e-09 
0.559613 	 7.77171e-08 	 1.01179e-08 
0.561033 	 5.66413e-08 	 8.63772e-09 
0.562453 	 5.40068e-08 	 8.43445e-09 
0.563873 	 5.66413e-08 	 8.63772e-09 
0.565293 	 5.00551e-08 	 8.12001e-09 
0.566712 	 6.5862e-08 	 9.31429e-09 
0.568132 	 5.40068e-08 	 8.43445e-09 
0.569552 	 5.13724e-08 	 8.22616e-09 
0.570972 	 6.98137e-08 	 9.58965e-09 
0.572392 	 6.5862e-08 	 9.31429e-09 
0.573811 	 6.0593e-08 	 8.93396e-09 
0.575231 	 4.34689e-08 	 7.56697e-09 
0.576651 	 4.61034e-08 	 7.7929e-09 
0.57807 	 4.08344e-08 	 7.33408e-09 
0.57949 	 5.00551e-08 	 8.12001e-09 
0.58091 	 5.13724e-08 	 8.22616e-09 
0.582329 	 4.74206e-08 	 7.90344e-09 
0.583749 	 6.0593e-08 	 8.93396e-09 
0.585169 	 3.95172e-08 	 7.21482e-09 
0.586588 	 4.08344e-08 	 7.33408e-09 
0.588008 	 4.74206e-08 	 7.90344e-09 
0.589427 	 4.34689e-08 	 7.56697e-09 
0.590847 	 4.47862e-08 	 7.68076e-09 
0.592266 	 4.34689e-08 	 7.56697e-09 
0.593686 	 3.42482e-08 	 6.71663e-09 
0.595105 	 5.79586e-08 	 8.73758e-09 
0.596525 	 4.74206e-08 	 7.90344e-09 
0.597944 	 4.34689e-08 	 7.56697e-09 
0.599364 	 4.08344e-08 	 7.33408e-09 
0.600783 	 4.34689e-08 	 7.56697e-09 
0.602202 	 5.53241e-08 	 8.53669e-09 
0.603622 	 4.47862e-08 	 7.68076e-09 
0.605041 	 4.08344e-08 	 7.33408e-09 
0.60646 	 5.26896e-08 	 8.33096e-09 
0.60788 	 4.21517e-08 	 7.45143e-09 
0.609299 	 4.61034e-08 	 7.7929e-09 
0.610718 	 5.00551e-08 	 8.12001e-09 
0.612138 	 4.74206e-08 	 7.90344e-09 
0.613557 	 4.21517e-08 	 7.45143e-09 
0.614976 	 5.00551e-08 	 8.12001e-09 
0.616395 	 3.2931e-08 	 6.5862e-09 
0.617814 	 3.16138e-08 	 6.45313e-09 
0.619234 	 4.47862e-08 	 7.68076e-09 
0.620653 	 3.02965e-08 	 6.31726e-09 
0.622072 	 3.95172e-08 	 7.21482e-09 
0.623491 	 3.42482e-08 	 6.71663e-09 
0.62491 	 4.34689e-08 	 7.56697e-09 
0.626329 	 3.55655e-08 	 6.84458e-09 
0.627748 	 4.08344e-08 	 7.33408e-09 
0.629167 	 3.95172e-08 	 7.21482e-09 
0.630586 	 4.47862e-08 	 7.68076e-09 
0.632005 	 2.10758e-08 	 5.26896e-09 
0.633424 	 3.02965e-08 	 6.31726e-09 
0.634843 	 3.16138e-08 	 6.45313e-09 
0.636262 	 3.55655e-08 	 6.84458e-09 
0.637681 	 3.82e-08 	 7.09355e-09 
0.6391 	 3.95172e-08 	 7.21482e-09 
0.640519 	 3.82e-08 	 7.09355e-09 
0.641938 	 3.68827e-08 	 6.97018e-09 
0.643356 	 4.21517e-08 	 7.45143e-09 
0.644775 	 2.7662e-08 	 6.03635e-09 
0.646194 	 2.50276e-08 	 5.74172e-09 
0.647613 	 3.2931e-08 	 6.5862e-09 
0.649032 	 3.2931e-08 	 6.5862e-09 
0.65045 	 3.2931e-08 	 6.5862e-09 
0.651869 	 3.68827e-08 	 6.97018e-09 
0.653288 	 3.16138e-08 	 6.45313e-09 
0.654706 	 3.68827e-08 	 6.97018e-09 
0.656125 	 2.7662e-08 	 6.03635e-09 
0.657544 	 2.89793e-08 	 6.1784e-09 
0.658962 	 3.68827e-08 	 6.97018e-09 
0.660381 	 3.95172e-08 	 7.21482e-09 
0.661799 	 2.23931e-08 	 5.43112e-09 
0.663218 	 3.2931e-08 	 6.5862e-09 
0.664637 	 2.7662e-08 	 6.03635e-09 
0.666055 	 2.7662e-08 	 6.03635e-09 
0.667474 	 2.7662e-08 	 6.03635e-09 
0.668892 	 3.16138e-08 	 6.45313e-09 
0.67031 	 3.42482e-08 	 6.71663e-09 
0.671729 	 3.55655e-08 	 6.84458e-09 
0.673147 	 2.7662e-08 	 6.03635e-09 
0.674566 	 2.37103e-08 	 5.58858e-09 
0.675984 	 3.42482e-08 	 6.71663e-09 
0.677402 	 3.95172e-08 	 7.21482e-09 
0.678821 	 2.10758e-08 	 5.26896e-09 
0.680239 	 4.08344e-08 	 7.33408e-09 
0.681657 	 3.82e-08 	 7.09355e-09 
0.683076 	 3.02965e-08 	 6.31726e-09 
0.684494 	 2.63448e-08 	 5.89088e-09 
0.685912 	 2.37103e-08 	 5.58858e-09 
0.68733 	 2.63448e-08 	 5.89088e-09 
0.688749 	 1.97586e-08 	 5.10165e-09 
0.690167 	 2.63448e-08 	 5.89088e-09 
0.691585 	 2.23931e-08 	 5.43112e-09 
0.693003 	 3.16138e-08 	 6.45313e-09 
0.694421 	 2.23931e-08 	 5.43112e-09 
0.695839 	 1.97586e-08 	 5.10165e-09 
0.697257 	 1.97586e-08 	 5.10165e-09 
0.698675 	 2.89793e-08 	 6.1784e-09 
0.700093 	 1.97586e-08 	 5.10165e-09 
0.701511 	 2.37103e-08 	 5.58858e-09 
0.702929 	 2.10758e-08 	 5.26896e-09 
0.704347 	 2.37103e-08 	 5.58858e-09 
0.705765 	 3.02965e-08 	 6.31726e-09 
0.707183 	 2.37103e-08 	 5.58858e-09 
0.708601 	 2.37103e-08 	 5.58858e-09 
0.710019 	 1.18552e-08 	 3.95172e-09 
